time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
1760625078.335,0.10430423,0.01583795,0.25822171,0.00363384,0.9325237,0.01477174,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.05437874,0.91681012,-1.15091612,7.32274619,-11.59771578,0.41864337,25.0709501,1.76046057,-24.54644649,4.81718144,5.50172543,0.20934512,-1.26899244,0.0,0.0,-1.10416368,0.88230554
1760625078.369,0.10513314,0.01243083,0.27322514,0.00381373,0.93249532,0.01432823,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.03588961,0.94891159,-1.15550191,7.25412918,-11.62886239,0.37650182,25.05754775,1.77621985,-24.49115201,4.79332776,5.50852734,0.24021328,-1.33354743,0.0,0.0,-1.0767612,0.88997996
1760625078.402,0.10518362,0.01049273,0.27237001,0.00330193,0.93204395,0.01394563,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.00051645,0.99785705,-1.15384165,7.18111167,-11.71019603,0.37207959,25.01258894,1.80301528,-24.40838819,4.85294359,5.47117494,0.29461001,-1.33255847,0.0,0.0,-1.06450475,0.89735758
1760625078.436,0.11053449,0.00935124,0.28304936,0.00384908,0.9316883,0.01367971,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.02282692,1.03126884,-1.1129725,7.22279248,-11.76982579,0.34467966,24.65716745,1.92436251,-24.1463299,5.03005215,5.50598209,0.34034165,-1.33952874,0.0,0.0,-1.06760602,0.90079722
1760625078.469,0.11410716,0.00724037,0.28673431,0.00389681,0.93190213,0.0138653,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.07630122,1.06200768,-1.14788213,7.20223568,-11.77496766,0.37278788,24.63129905,1.98338426,-24.04754713,5.01583225,5.55143247,0.35407687,-1.34644986,0.0,0.0,-1.06190866,0.90960442
1760625078.502,0.11165491,0.0074602,0.29741612,0.00308124,0.93247464,0.01415946,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-3.93205804,1.05948274,-1.0876845,7.100221,-11.73247362,0.38843975,24.02676692,2.04893659,-23.52579418,5.09686367,5.36631902,0.34582325,-1.22961854,0.0,0.0,-1.05827211,0.88614228
1760625078.536,0.11120206,0.00873724,0.33061975,0.00306316,0.93295749,0.01422402,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-3.91165769,1.0712542,-1.16346415,7.0987979,-11.73084665,0.41807737,24.01422822,2.13829073,-23.54328139,5.10371243,5.33405289,0.31630834,-1.31957382,0.0,0.0,-1.05836429,0.86782555
1760625078.569,0.10779773,0.01202876,0.33685961,0.00212791,0.93322957,0.014795,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-3.9472612,1.03782419,-1.17847972,7.1910043,-11.67145452,0.40164912,24.04528523,2.17352125,-23.62770219,5.05063191,5.37151444,0.24919753,-1.39604704,0.0,0.0,-1.05603195,0.85990718
1760625078.603,0.09955877,0.01073564,0.35077402,0.00092262,0.93318011,0.01501152,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-3.86825209,1.03141078,-1.14295552,7.18111195,-11.63665655,0.30075414,24.05073837,2.21800516,-23.75684599,5.01578283,5.28024997,0.22157176,-1.42665457,0.0,0.0,-1.0453742,0.8425104
1760625078.636,0.09147133,0.01354518,0.35930366,0.00102402,0.93288899,0.01458104,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-3.82399906,1.06277546,-1.11302438,7.03231287,-11.68864008,0.07295298,24.51157575,2.34805807,-24.17452303,4.94610153,5.24989631,0.23512268,-1.51679492,0.0,0.0,-1.05185536,0.8313909
1760625078.67,0.07519465,0.01075517,0.36799307,0.00123876,0.93212312,0.01343267,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-3.7597343,1.14418157,-1.13687591,6.9824219,-11.7976273,-0.04826444,24.4940785,2.54845195,-24.2105953,5.00013197,5.20953174,0.30523671,-1.63590795,0.0,0.0,-1.0492583,0.82230592
1760625078.703,0.06230904,0.0079427,0.37955691,0.00047706,0.9317135,0.01238299,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-3.67137352,1.20457225,-1.08280917,6.87918598,-11.92652059,-0.20393122,24.45946937,2.6820493,-24.20340519,5.09942519,5.14125176,0.35913603,-1.65971073,0.0,0.0,-1.06027382,0.77328289
1760625078.737,0.05434304,0.00746095,0.39615778,-0.00108149,0.93156768,0.01148919,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-3.56588521,1.27453144,-1.08755842,6.68547711,-12.07022957,-0.19496701,24.30213279,2.78959412,-24.03205968,5.18212403,5.04075477,0.41967751,-1.78889128,0.0,0.0,-1.07193136,0.73228619
1760625078.77,0.04819876,0.01260948,0.4048725,-0.0024356,0.93142829,0.01223114,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-3.31843989,1.21416133,-1.04149093,6.48828426,-12.00845255,-0.22383181,23.40381009,2.98094583,-23.23771301,5.37264986,4.77445345,0.35872716,-1.78669289,0.0,0.0,-1.05049467,0.7477657
